Timestamp,Shift,Heat Number,Casting Speed,Mold Level,Downtime,Production,Temperature,Water Flow,Hydraulic Pressure,Alarm,Alarm Severity,Downtime Category,Machine Status,PLC_Status,Mold_Status,Oscillation_Status,Hydraulic_Status,Water_Cooling_Status,Shear_Status,Roller_Table_Status
2026-01-07 11:10:00,Morning,10509,1.1194486379556912,79.22239990041597,0.0,14.42736865019809,1517.1232473885304,1918.5524876152613,124.97600334233945,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 11:20:00,Morning,10056,1.0734875511919344,79.34628549226792,0.0,13.7281498333248,1519.6402926622484,1900.267394175687,126.09819996279056,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 11:30:00,Morning,10843,1.073871663005357,78.7725323123542,0.0,13.38074964927141,1515.7218507086,1892.4429754892221,124.47457439131836,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 11:40:00,Morning,10501,1.120235679227097,78.47375757219771,0.0,13.69397837168255,1521.9547162827428,1888.085851525753,124.55097377920627,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 11:50:00,Morning,10127,1.066064532742093,79.92265761698098,0.0,13.43188521631185,1520.3381425338991,1875.5965770385942,123.85341850838599,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-07 12:00:00,Morning,10129,1.1302057687151286,79.52099103917075,0.0,14.512749729062696,1518.0870863364432,1885.5788089734617,124.08384489653447,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-07 12:10:00,Morning,10701,1.1280699866634876,78.84963731596352,13.0,15.544134240205722,1524.7227856938364,1894.4535190543231,126.69759120491821,Water Flow Alarm,Critical,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 12:20:00,Morning,10620,1.1271256510928227,79.37023230491627,0.0,14.74666493391901,1518.9236106751944,1887.6419663919596,123.84320459385997,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 12:30:00,Morning,10413,1.1858096767578683,80.08722742212541,0.0,15.505813924344444,1524.3511746821057,1880.6444659815663,124.88938710471884,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 12:40:00,Morning,10406,1.1261441674494885,79.79086203332528,0.0,16.238760629520804,1520.753857726699,1870.239949831385,122.89006252076845,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 12:50:00,Morning,10036,1.2132843463820566,79.82283833475134,0.0,15.527225263513198,1526.6392703208621,1877.8286885411935,124.32986818061764,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 13:00:00,Morning,10032,1.151372915710984,80.71275379096056,0.0,14.731411904305492,1524.619015934613,1882.037059334301,121.67777694611685,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 13:10:00,Morning,10536,1.1264607195415495,79.85716660435908,0.0,14.573569546294527,1520.315458805909,1875.4169525862185,122.41773000282403,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 13:20:00,Morning,10364,1.1734585755847469,80.07858441275926,0.0,13.961956010497559,1520.6137261328474,1871.4662550530945,121.87197238761988,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-07 13:30:00,Morning,10253,1.1455974953890948,80.60140341956283,0.0,14.009237546870557,1524.47133759302,1862.0505834796083,124.02174110383237,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 13:40:00,Morning,10380,1.1617699969854571,80.78844672468324,0.0,14.167806475633581,1522.3327816525186,1873.7978460643312,121.39243541608315,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 13:50:00,Morning,10606,1.2025655855110364,80.94182970081481,5.0,15.485399602941648,1522.5766054540761,1840.3865324530043,119.32563667060268,Water Flow Alarm,Medium,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Warning
2026-01-07 14:00:00,Evening,10294,1.213528518411526,81.21365667317485,0.0,15.047184286589237,1526.1717978803904,1867.2394513767304,120.26000575583384,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-07 14:10:00,Evening,10350,1.1842578982937122,81.02856832913719,0.0,14.899980126503415,1521.0907437067879,1883.6333320267308,121.41019772348244,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 14:20:00,Evening,10283,1.2384436568352684,81.23827846710334,0.0,16.24176394454478,1523.1420634669507,1850.061908746547,116.30681289928937,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 14:30:00,Evening,10667,1.2492638072494757,81.02499363097817,0.0,16.220003107711346,1525.2319812157934,1859.4243335620533,116.68674736830735,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Warning,Healthy
2026-01-07 14:40:00,Evening,10055,1.2631455573270358,81.23207559697977,0.0,15.676114764459074,1524.7801787042595,1860.6900853000834,116.87180192255515,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 14:50:00,Evening,10919,1.241240668792873,81.31995181963093,0.0,15.046511792096156,1522.2509371436363,1856.6251595884653,116.14234181364372,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 15:00:00,Evening,10555,1.271330362463776,81.42405677837667,0.0,16.68632184295443,1521.8011670014444,1868.3655293031638,115.76385189713359,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 15:10:00,Evening,10245,1.178824613595372,81.69882641110806,0.0,15.277031496579054,1518.0310512772803,1863.7802375376136,114.15672990297034,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 15:20:00,Evening,10760,1.230269390115861,81.65401584719996,0.0,14.253987603641495,1519.5736942995275,1861.3228356107409,117.00795084656518,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 15:30:00,Evening,10940,1.2180773394864013,81.48185306549117,0.0,15.00675898634422,1522.8283896854205,1866.7636642980738,113.26419722861841,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 15:40:00,Evening,10059,1.2516548647835175,81.16256262177761,0.0,15.761546633205702,1521.4883934178245,1860.9765399766363,114.42944097262288,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 15:50:00,Evening,10205,1.234622571845846,81.5250133180559,8.0,15.977962950057796,1521.8039446691757,1886.9124694436787,115.67632048382718,Water Flow Alarm,Critical,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 16:00:00,Evening,10144,1.2501552606701252,81.4880731239128,0.0,16.264011804834404,1523.981750957866,1863.4865134737126,114.19246966347163,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 16:10:00,Evening,10071,1.3146547671362663,81.56748264839456,0.0,16.63191879002616,1518.1663434043353,1864.8077805620396,112.91845121696616,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 16:20:00,Evening,10739,1.2558136192406972,82.3534072246874,0.0,16.107343512459916,1520.2799012315415,1850.6948578826364,112.39935971006962,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 16:30:00,Evening,10193,1.2756924630427207,81.2316671164496,0.0,15.991051549698716,1521.0631573830353,1861.32233686174,113.72559020267855,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Warning,Healthy,Healthy
2026-01-07 16:40:00,Evening,10384,1.2583345583407155,81.57046858372554,0.0,15.257485797532551,1518.5380325799536,1876.2928196802488,113.13690663660864,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 16:50:00,Evening,10815,1.2692422007698692,81.77958717562751,0.0,15.682642435894486,1523.5709343364015,1858.0201089397822,114.39486927662253,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 17:00:00,Evening,10612,1.268458538288377,81.33266762587574,0.0,15.869025559252789,1521.9450396793393,1853.1723147396153,112.6285657751113,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 17:10:00,Evening,10678,1.2826700338094268,82.16089220760952,0.0,16.00909994760482,1520.0685556190128,1872.5516655334043,115.50451475261782,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 17:20:00,Evening,10098,1.3047539425573735,80.99831848617737,0.0,14.989523248856738,1523.4875955817502,1885.242563444495,114.94076171589934,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 17:30:00,Evening,10971,1.3194212993876164,81.19497167696937,9.0,16.214527907894603,1514.9035688104173,1876.713406687697,115.35507205681496,Hydraulic Pressure Drop,Critical,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 17:40:00,Evening,10083,1.2791225713712417,80.6542215890274,0.0,16.02837609930293,1518.2711570664721,1875.8880734847717,117.2304133365703,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 17:50:00,Evening,10710,1.2869851021390202,80.73478369389679,0.0,15.89035478240376,1518.8377564830876,1866.0070580135143,115.39457073353745,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 18:00:00,Evening,10640,1.2338693757692913,80.87054124813996,0.0,15.250590540258031,1515.259664471835,1886.8758544008804,115.50851618419867,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 18:10:00,Evening,10413,1.26449030060896,80.99971256031081,0.0,16.147722717175213,1517.9156126671678,1891.0052643216702,116.21792562716874,No Alarm,None,None,Running,Warning,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-07 18:20:00,Evening,10839,1.2937051697730704,80.67446317324864,0.0,15.416044591229335,1514.009735863075,1873.9819105852102,117.17117741027978,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 18:30:00,Evening,10893,1.2894890489643462,80.9323102831865,0.0,14.978983562288478,1518.1105116229305,1899.8850033969902,117.8459749985027,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Warning
2026-01-07 18:40:00,Evening,10071,1.2675215364048438,80.26954220961761,0.0,15.600300351474875,1518.6331719022842,1899.5481161440664,117.53165080327194,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 18:50:00,Evening,10959,1.2850852787634226,80.05139053449295,0.0,16.598446068394036,1516.2714141918898,1905.1241098838568,116.68884385911177,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 19:00:00,Evening,10242,1.2702019065603847,81.14130277316177,0.0,17.058810959645456,1510.5591057143595,1903.3942933099406,119.04031661596483,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 19:10:00,Evening,10792,1.2881480698996557,80.09244016978866,0.0,16.649340641112016,1512.3741583609528,1906.6217241916809,120.74497076938626,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 19:20:00,Evening,10821,1.2571644713312593,79.52244176815641,14.0,14.686771259732547,1515.8034811195662,1908.2180141147435,121.07330929943345,Roller Jam,Low,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 19:30:00,Evening,10557,1.233853677770963,79.40933521249578,0.0,15.260513904573298,1514.0467870859072,1913.6420065841219,122.93679364362245,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 19:40:00,Evening,10864,1.2503491279139494,79.18894715335901,0.0,15.809008165681437,1506.8633832982716,1894.7564058392784,124.41648027126908,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 19:50:00,Evening,10826,1.1478267704352725,79.82263727573947,0.0,14.472148412287419,1516.313568462999,1899.8688857405086,123.53298336214685,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-07 20:00:00,Evening,10523,1.2424373095346912,79.18808007978144,0.0,15.907979556243653,1513.16071926449,1908.5074225014475,124.80649803771554,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 20:10:00,Evening,10180,1.1164547047186024,79.2752209478115,0.0,13.313749546459997,1510.3894280035827,1915.8110925793749,124.56184433550469,No Alarm,None,None,Running,Warning,Warning,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-07 20:20:00,Evening,10435,1.1689253183957307,79.09470130416138,0.0,14.657026641232154,1514.5489462008431,1922.3340579700562,126.1514493955296,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 20:30:00,Evening,10901,1.2286864744292942,79.31463740173206,0.0,15.652806911209469,1509.9994942946742,1924.1202940322546,126.73748820200994,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-07 20:40:00,Evening,10203,1.2237625149389613,78.59206592257394,12.0,15.875001104049577,1509.6122660700555,1932.6579438739507,126.02962858448547,Mold Level Low,Critical,Mechanical,Stopped,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-07 20:50:00,Evening,11000,1.1686835906107462,78.41667872347277,0.0,14.044542166005375,1511.8784946282851,1935.001928288636,126.05881151183219,No Alarm,None,None,Running,Warning,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-07 21:00:00,Evening,10182,1.1761479567654518,78.86077359190571,0.0,14.46023965249812,1515.0944671608233,1920.8130672998311,125.23573354483023,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 21:10:00,Evening,10666,1.232435210454506,78.94411481887977,0.0,13.512767754629985,1514.3709900224158,1931.5554643958721,125.64848977572865,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 21:20:00,Evening,10641,1.1704785447016222,78.77841712532373,0.0,14.195958431465836,1510.8931693928646,1924.5871954748686,125.45183860016219,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Warning
2026-01-07 21:30:00,Evening,10196,1.2458595306647888,78.2726972762511,0.0,15.20615370823013,1510.8442360271054,1931.44749397492,126.70337057587037,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 21:40:00,Evening,10473,1.1719986360780226,78.82828830862336,15.0,13.936273795258073,1511.3746769985723,1936.9650180276833,125.13454718890958,Water Flow Alarm,Low,Process,Stopped,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 21:50:00,Evening,10145,1.177713570078396,78.23057859736171,0.0,14.837348131142807,1505.9751355256033,1908.4054163607545,125.75079389932478,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 22:00:00,Night,10365,1.2073472275242254,78.3005515612004,0.0,15.05267854162113,1510.4643335522906,1956.090993844989,123.0753226103921,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 22:10:00,Night,10960,1.156113039846563,78.12297667701613,0.0,12.869963283777711,1506.770508926868,1942.294739886699,127.83167336614949,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 22:20:00,Night,10055,1.115446404197127,79.02281926069286,0.0,14.093935630975318,1509.1696000904503,1933.7924977102202,125.30424337524866,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 22:30:00,Night,10872,1.135573231038294,78.76791666077003,0.0,13.544838496426356,1507.5890112173,1954.6004294225222,125.86471504365021,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-07 22:40:00,Night,10678,1.1311794217517883,78.77904718802198,0.0,14.479725043330713,1509.2120787028362,1936.8512940978358,126.76343231385692,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 22:50:00,Night,10749,1.0847429603430303,79.06858969781767,0.0,12.661991130877812,1508.0732928347347,1940.964099217915,125.02041105383105,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 23:00:00,Night,10283,1.1115227401889898,79.73734697683086,0.0,13.91503882933403,1499.932485935776,1936.1029331306434,125.99268025170524,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-07 23:10:00,Night,10950,1.0905394763000578,77.98081030243658,0.0,13.433529123530167,1507.9177768326688,1953.1339984757021,122.32623212054632,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-07 23:20:00,Night,10254,1.1342582777476993,78.43063251267422,6.0,14.390399791311472,1508.950235584584,1938.8190423702695,126.21188770567565,Roller Jam,Medium,Mechanical,Stopped,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 23:30:00,Night,10504,1.101422346907171,78.54983773284735,0.0,13.855067430695579,1508.3531136053796,1940.4194524769373,124.12496376409634,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 23:40:00,Night,10037,1.0859096603052176,78.5346586766503,0.0,13.395255831300203,1506.894667625654,1948.2442340807684,122.52868942514911,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-07 23:50:00,Night,10888,1.085389197720161,78.53044005908994,0.0,12.491974351671042,1511.188994558804,1942.5139355795645,123.4221990512906,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 00:00:00,Night,10705,1.089638974689991,78.93530678296618,0.0,12.586441609202167,1507.814267890976,1936.4487948628255,119.72709263118341,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 00:10:00,Night,10163,1.0960273043097537,78.66877871001412,0.0,13.291620446507368,1508.1021693225211,1944.653600312013,120.18918214611818,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-08 00:20:00,Night,10663,1.0423327129314788,79.3955510748221,0.0,13.023362992892775,1509.611342683691,1954.8063105126205,121.66933524376824,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 00:30:00,Night,10183,1.036117331124587,79.39345265623753,0.0,12.525693076017957,1507.9187178757,1935.6124307699995,117.09711443957463,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 00:40:00,Night,10445,1.0958011977047892,79.68077721411069,0.0,14.13516332271549,1504.7992786724283,1932.434993053079,119.41810649032438,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 00:50:00,Night,10513,1.0458560722570711,79.81060050936973,0.0,12.87774625976521,1501.0004522501438,1931.153741980328,118.804673034103,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 01:00:00,Night,10932,1.0115694525160137,79.9705793046772,0.0,11.969109249104514,1505.9752214025457,1938.4276289722625,119.96796121024134,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 01:10:00,Night,10333,1.0635336229989076,79.70375866526739,0.0,13.099502882394809,1509.1616912073334,1921.1819283182592,115.16810345925718,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 01:20:00,Night,10013,1.060572748424196,80.82634467205312,0.0,13.415261240724037,1506.4872379493797,1921.6648829934554,118.49126603649542,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 01:30:00,Night,10433,0.9975214416817793,80.19657830009012,0.0,12.696437324199449,1509.502647173339,1909.4016483680653,115.41477693419286,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 01:40:00,Night,10927,1.0474273913800183,79.48201697846484,0.0,14.40770778464542,1508.0199909879595,1909.9436035246742,115.11526950911673,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 01:50:00,Night,10799,1.0600482167563445,79.94869005487938,0.0,12.782366171451912,1511.035180774209,1912.8992459492895,113.79426159917224,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 02:00:00,Night,10060,1.0469957511929238,79.7736419780385,0.0,13.036011826798267,1507.2617776002828,1914.1455369626462,113.61158427116109,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 02:10:00,Night,10054,1.0528595248984192,80.59371893371421,0.0,13.459030824003838,1509.3711570099906,1926.232252559374,115.10836097434189,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 02:20:00,Night,10757,0.990266171117548,80.65093236204514,0.0,12.36193106752878,1509.6861243402705,1913.8004142631646,113.05017717540963,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 02:30:00,Night,10721,1.041182499763422,80.62029764175308,0.0,12.664348544850718,1512.4111511406109,1899.6064676163144,115.09026145827276,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-08 02:40:00,Night,10558,1.0213961674742509,81.71444627519809,0.0,11.682972069987166,1504.6421418038558,1898.439206625103,113.28123828246045,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 02:50:00,Night,10089,1.015583330829156,81.22576057469452,0.0,12.337207444027339,1508.029527984024,1912.602054909225,112.55521693378228,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 03:00:00,Night,10281,1.0561460474795572,81.38571513330828,0.0,12.450233904592006,1511.5782106296017,1907.9508366280747,113.37138801925,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 03:10:00,Night,10848,1.0747401425903498,80.8043530760017,0.0,12.225627105592727,1513.6168880736052,1896.5017599736914,114.46261158543061,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 03:20:00,Night,10140,1.0848946953911092,80.85046382473088,0.0,13.004208503219454,1510.6606690635774,1890.0914983113796,113.83890787641944,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Warning,Healthy,Healthy
2026-01-08 03:30:00,Night,10202,1.0715765096490115,81.32950691252427,0.0,12.661742166076126,1509.6494194805803,1900.014615094844,114.38418689752724,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 03:40:00,Night,10453,1.0302726235273982,81.43952533357547,0.0,13.287058375797542,1512.606210067818,1880.4918956372035,115.40650820213416,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 03:50:00,Night,10735,1.0459379052862938,80.67382499312454,0.0,13.494988102268678,1513.2281193209328,1889.0494814370375,116.15213366369962,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-08 04:00:00,Night,10829,1.0605063855487542,81.38042388251047,0.0,12.623614316652816,1510.510013962518,1901.631820426638,114.81470707058948,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 04:10:00,Night,10592,1.043629564555518,81.4842913027848,0.0,12.863209515549789,1512.596717175496,1882.7042300843375,114.31544023048025,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 04:20:00,Night,10493,1.046749115071633,81.40845603297704,0.0,11.783594074916637,1515.092118733053,1872.5514853728932,116.08578324885796,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 04:30:00,Night,10386,1.0707014450449943,81.17464018748515,0.0,13.037730097934544,1517.2439462516954,1879.8286686176596,117.02523453542047,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 04:40:00,Night,10044,1.0476939728679846,81.2792523182111,0.0,13.37546199134145,1514.7575135684567,1870.6792096802196,115.2089357861751,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 04:50:00,Night,10268,1.0313876357329166,81.40901635355914,0.0,13.469801969391328,1513.3997972178286,1861.2934742518664,116.42478394680066,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-08 05:00:00,Night,10215,1.0449243276177909,81.49050351456195,0.0,12.562421138038466,1513.5469863260882,1876.1842258774138,117.1872413584676,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 05:10:00,Night,10058,1.0807539636544745,81.66043095838924,0.0,14.245722948050194,1515.4716838272095,1877.7788747102713,118.37711183886431,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 05:20:00,Night,10746,1.0664769314687195,81.80534253304575,12.0,12.269977298299564,1514.1873325349156,1864.7476624618655,118.30321418599752,Water Flow Alarm,Low,Process,Stopped,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 05:30:00,Night,10354,1.0815019104864136,81.20021748127623,0.0,12.645434421679516,1515.3502465363306,1862.761315448217,120.66268906941666,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 05:40:00,Night,10510,1.0965493192027251,81.07130343102335,0.0,14.203629795980579,1512.6313948473833,1856.7829988330711,118.48772173702554,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-08 05:50:00,Night,10201,1.0705799860345517,81.35593584739873,0.0,14.55203468542617,1518.917978649885,1862.130186380577,119.11372515369361,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
