Timestamp,Shift,Heat_Number,Strand,Steel_Grade,Casting_Speed_m_min,Target_Speed_m_min,Mold_Level_mm,Mold_Level_Deviation_mm,Steel_Temperature_C,Tundish_Temperature_C,Water_Flow_L_min,Hydraulic_Pressure_bar,Oscillation_Frequency_cpm,Slab_Width_mm,Slab_Thickness_mm,Slab_Length_m,Production_Ton,Downtime_min,Downtime_Reason,Alarm_Name,Alarm_Severity,Machine_Status,PLC_Status,Breakout_Risk_pct,Availability_pct,Yield_pct,OEE_pct
2026-07-07 04:24:00,Night,HT2026070708905,2,E350,3.94,4.3,69.54,-1.44,1550.1,1539.3,1148,169.5,212,900,220,11.99,30.54,0,None,None,None,Running,Healthy,66,90.12,99.12,93.36
2026-07-07 04:25:00,Night,HT2026070708906,1,E250,5.15,4.3,71.09,1.25,1562.3,1544,1137,160.4,231,1100,200,10.41,18.78,0,None,None,None,Running,Warning,0,90.56,97.63,86.86
2026-07-07 04:26:00,Night,HT2026070708907,2,E250,4.02,4.3,68.91,0.71,1545.3,1536.6,980,153,206,1500,230,9.03,26.27,0,None,None,None,Running,Healthy,7,93.91,99.06,88.72
2026-07-07 04:27:00,Night,HT2026070708908,1,E350,4.71,4.3,70.03,-0.32,1545.2,1551.2,1589,189.2,231,1300,220,11.51,20.96,0,None,None,None,Running,Warning,60,96.03,96.7,80.29
2026-07-07 04:28:00,Night,HT2026070708909,1,API X60,3.93,4.3,73.3,0.85,1558.1,1539.8,1546,176.8,180,1300,200,11.78,24.26,24,Hydraulic,Temperature High,High,Idle,Warning,74,94.14,96.03,93.07
2026-07-07 04:29:00,Night,HT2026070708910,2,E250,4.24,4.3,71.45,-1.64,1552.5,1548.3,1032,161.6,197,1500,200,9.69,31.73,0,None,None,None,Running,Warning,80,92.36,96.25,92.86
2026-07-07 04:30:00,Night,HT2026070708911,2,E250,4.39,4.3,74.46,0.86,1550.3,1543.2,1323,160.9,198,1600,200,11.44,32.32,0,None,None,None,Running,Healthy,75,98.82,95.97,86.45
2026-07-07 04:31:00,Night,HT2026070708912,1,IS2062,4.74,4.3,72.79,-1.37,1556.5,1539.2,1579,170.8,193,1600,200,9.15,21.43,0,None,None,None,Running,Fault,61,93.66,96.42,91.26
2026-07-07 04:32:00,Night,HT2026070708913,2,E350,4.59,4.3,74.76,1.64,1559.3,1540.1,971,178.6,198,900,230,11.84,28.75,0,None,None,None,Running,Fault,61,94.37,95.33,87.74
2026-07-07 04:33:00,Night,HT2026070708914,2,API X60,3.9,4.3,73.73,-1.81,1562.1,1537.4,959,151.4,182,1100,200,10.61,25.34,0,None,None,None,Running,Fault,11,94.13,95.68,92.05
2026-07-07 04:34:00,Night,HT2026070708915,2,SAE1008,4.68,4.3,69.85,-1.92,1560.4,1538.3,1235,181.9,193,900,220,11.73,34.21,0,None,None,None,Running,Warning,48,97.81,96.49,93.75
2026-07-07 04:35:00,Night,HT2026070708916,1,IS2062,4.78,4.3,73.09,0.12,1557.6,1548.6,1369,155,238,1600,220,10.84,25.05,15,Hydraulic,Water Flow Low,Medium,Fault,Warning,88,91.95,98.9,86.88
2026-07-07 04:36:00,Night,HT2026070708917,2,IS2062,3.94,4.3,72.95,0.64,1557.1,1535.5,1285,186.6,190,900,250,8.18,22.7,0,None,None,None,Running,Fault,94,90.76,97.07,87.21
2026-07-07 04:37:00,Night,HT2026070708918,1,IS2062,5.06,4.3,72.77,-1.46,1558.5,1553.9,1001,189.7,201,1500,230,11.28,27.34,0,None,None,None,Running,Fault,94,95.95,98.41,84.28
2026-07-07 04:38:00,Night,HT2026070708919,2,API X60,4.08,4.3,72.83,-1.68,1551.2,1548.5,1475,150.6,218,1500,200,11.16,24.15,0,None,None,None,Running,Healthy,23,98.28,97.55,80.09
2026-07-07 04:39:00,Night,HT2026070708920,1,IS2062,4.19,4.3,72.99,-1.93,1557.3,1545.5,1592,179.3,191,1500,200,10.59,19.62,0,None,None,None,Running,Healthy,79,98.54,97.78,94.77
2026-07-07 04:40:00,Night,HT2026070708921,1,IS2062,4.47,4.3,70,0.39,1554.6,1536.7,979,171.7,237,1300,220,9.86,32.71,26,Electrical,Mold Level Low,Low,Maintenance,Healthy,1,99.62,97.98,83.33
2026-07-07 04:41:00,Night,HT2026070708922,1,E350,4.08,4.3,71.91,-0.12,1559,1546.5,1296,157.9,218,1500,220,9.33,33.65,0,None,None,None,Running,Warning,52,90.66,96.43,86.2
2026-07-07 04:42:00,Night,HT2026070708923,2,API X60,4.14,4.3,74.68,1.9,1547.4,1547.2,1282,161.2,227,900,220,9.54,25.1,0,None,None,None,Running,Healthy,8,98.73,99.03,89.61
2026-07-07 04:43:00,Night,HT2026070708924,1,API X60,3.86,4.3,68.33,0.28,1560.7,1551.2,1269,186.3,188,1100,220,11.03,22.23,0,None,None,None,Running,Warning,51,93.56,96.08,80.27
2026-07-07 04:44:00,Night,HT2026070708925,2,API X60,5.13,4.3,71.95,1.02,1561.8,1541.3,1012,163.6,218,1500,220,9.75,25,0,None,None,None,Running,Healthy,14,95.22,98.12,93.2
2026-07-07 04:45:00,Night,HT2026070708926,2,API X60,4.21,4.3,72.84,0.44,1561.4,1541.3,1398,159,206,1300,230,11.8,28.11,0,None,None,None,Running,Healthy,52,98.82,96.57,89.21
2026-07-07 04:46:00,Night,HT2026070708927,1,API X60,5,4.3,70.97,1.83,1563.9,1550.3,1287,178,182,1600,230,9.93,23.25,0,None,None,None,Running,Warning,69,90.29,97.33,89.43
2026-07-07 04:47:00,Night,HT2026070708928,1,SAE1008,4.76,4.3,74.65,-0.98,1564.2,1544.2,1542,159.8,199,1600,200,8.37,32.57,0,None,None,None,Running,Healthy,63,99.76,97.69,93.75
2026-07-07 04:48:00,Night,HT2026070708929,1,E250,4.53,4.3,74.59,-0.2,1564.4,1540.2,1436,186.8,215,900,220,9.55,27.9,0,None,None,None,Running,Fault,89,96.21,97.15,87.27
2026-07-07 04:49:00,Night,HT2026070708930,1,E250,4.56,4.3,73.21,-1.6,1551.4,1544.3,1240,183.6,226,900,230,8.91,29.67,0,None,None,None,Running,Healthy,49,95.78,98.61,85.5
2026-07-07 04:50:00,Night,HT2026070708931,2,E250,4.35,4.3,73.97,1.87,1555.4,1535.2,1309,173.3,207,1600,220,9.97,22.9,0,None,None,None,Running,Healthy,78,91.38,98.62,88.93
2026-07-07 04:51:00,Night,HT2026070708932,1,API X60,5.19,4.3,69.72,1.43,1551.5,1549.2,1107,173.2,211,1500,220,10.51,18.58,0,None,None,None,Running,Fault,32,94.09,99.2,81.3
2026-07-07 04:52:00,Night,HT2026070708933,2,SAE1008,4.37,4.3,74.84,-1.29,1551.5,1546.7,1404,165.9,207,1100,220,10.65,19.33,0,None,None,None,Running,Fault,78,98.1,95.87,93.43
2026-07-07 04:53:00,Night,HT2026070708934,2,IS2062,4.45,4.3,70.01,1.3,1563.4,1536.3,953,162.8,189,1500,200,10.12,21.86,0,None,None,None,Running,Warning,77,95.21,95.76,84.69
2026-07-07 04:54:00,Night,HT2026070708935,1,E250,4.05,4.3,74.78,-1.11,1562.7,1554.2,926,170.9,198,1100,250,11.81,18.79,0,None,Mold Level High,Low,Running,Warning,22,95.88,95.68,87.86
2026-07-07 04:55:00,Night,HT2026070708936,1,E350,3.83,4.3,74.73,-1.33,1553.7,1546,1510,164.6,231,1500,250,8.99,21.33,21,Electrical,Temperature High,High,Fault,Warning,98,94.91,98.39,92.78
2026-07-07 04:56:00,Night,HT2026070708937,1,API X60,4.61,4.3,71.41,-0.56,1553.7,1536.3,1506,186.1,190,1500,230,8.34,24.59,0,None,None,None,Running,Healthy,0,96.72,99.08,91.78
2026-07-07 04:57:00,Night,HT2026070708938,2,SAE1008,4.25,4.3,72.25,-0.58,1552.9,1549.2,1021,163.9,219,1500,230,9.56,26.11,0,None,None,None,Running,Warning,91,93.68,95.4,81.61
2026-07-07 04:58:00,Night,HT2026070708939,2,E350,4.26,4.3,74.31,-0.33,1563.5,1537.7,1446,171.6,218,1100,250,11.23,34.73,0,None,None,None,Running,Warning,34,96.94,97.52,85.81
2026-07-07 04:59:00,Night,HT2026070708940,1,IS2062,4.3,4.3,69.52,-1.74,1555.8,1538.2,1387,174.8,210,1500,200,8.76,27.19,0,None,None,None,Running,Healthy,31,94.15,99.38,85.6
2026-07-07 05:00:00,Night,HT2026070708941,2,API X60,4.33,4.3,70.99,-0.17,1553.8,1550.7,1482,168.8,202,1300,250,10.86,32.96,6,Hydraulic,Mold Level Low,Medium,Fault,Warning,12,90.26,95.41,92.3
2026-07-07 05:01:00,Night,HT2026070708942,2,API X60,4.61,4.3,72.64,-0.78,1554.6,1537,965,179.4,182,1300,220,9.46,25.01,0,None,None,None,Running,Fault,33,94.08,98,80.86
2026-07-07 05:02:00,Night,HT2026070708943,2,IS2062,4.71,4.3,72.69,-0.47,1554,1554.8,1110,173.8,195,900,250,9.42,22.22,19,Hydraulic,Mold Level Low,High,Fault,Healthy,15,94.45,95.54,80.54
2026-07-07 05:03:00,Night,HT2026070708944,1,E350,4.66,4.3,70.93,-1.83,1563.6,1544.9,1451,179.5,184,1300,250,10.44,20.89,0,None,None,None,Running,Fault,80,97.33,97.22,83.33
2026-07-07 05:04:00,Night,HT2026070708945,2,API X60,4.48,4.3,74.39,-1.23,1547.2,1550.9,1530,179.8,225,1600,220,11.27,18.28,0,None,None,None,Running,Warning,35,94.76,96.23,86.61
2026-07-07 05:05:00,Night,HT2026070708946,1,E350,3.92,4.3,69.15,0.01,1553.7,1547.6,1211,169.9,192,1500,220,10.61,26.53,0,None,None,None,Running,Fault,15,90.49,98.88,82.14
2026-07-07 05:06:00,Night,HT2026070708947,1,API X60,4.11,4.3,72.52,-1.56,1554.2,1535.3,1501,168.2,183,1100,230,8.77,28.76,0,None,None,None,Running,Warning,67,96.69,97.26,84.38
2026-07-07 05:07:00,Night,HT2026070708948,1,E350,5.05,4.3,68.15,-1.36,1553,1540.4,1421,163.4,212,1100,250,9.16,20.21,0,None,None,None,Running,Healthy,64,90.08,95.72,91.21
2026-07-07 05:08:00,Night,HT2026070708949,2,E350,3.91,4.3,73.1,-0.75,1553.5,1548.9,1513,183.7,201,1100,230,11.83,22.1,0,None,None,None,Running,Fault,63,96.96,96.91,82.4
2026-07-07 05:09:00,Night,HT2026070708950,2,API X60,4.4,4.3,73.85,-1.22,1545.8,1539.1,1360,169.8,203,1600,230,8.51,34.78,22,Mechanical,Water Flow Low,Low,Fault,Warning,31,92.49,95.88,91.39
2026-07-07 05:10:00,Night,HT2026070708951,1,IS2062,4.06,4.3,72.21,1.63,1556.2,1554.9,1532,186.7,235,1500,230,11.21,29.56,0,None,None,None,Running,Warning,35,96.5,96.74,91.43
2026-07-07 05:11:00,Night,HT2026070708952,2,IS2062,5,4.3,69.49,-0.63,1564.1,1544.9,1376,177.4,238,1100,220,8.98,30.76,0,None,None,None,Running,Healthy,6,94.71,98.12,94.81
2026-07-07 05:12:00,Night,HT2026070708953,1,E350,5.12,4.3,73.03,-1.6,1547.1,1537,1055,163.5,225,900,250,10.33,22.74,0,None,None,None,Running,Fault,39,96.06,96.88,93.1
2026-07-07 05:13:00,Night,HT2026070708954,1,E250,4.33,4.3,72.6,0.96,1551.1,1536.7,1149,167.3,212,1600,250,9.78,34.37,0,None,None,None,Running,Warning,1,90.46,98.59,91.97
2026-07-07 05:14:00,Night,HT2026070708955,2,IS2062,4.17,4.3,72.14,0.23,1557.7,1539.6,1390,161.4,218,1600,250,11.07,24.61,0,None,None,None,Running,Warning,77,93.74,96.4,80.51
2026-07-07 05:15:00,Night,HT2026070708956,2,API X60,4.56,4.3,74.46,-0.12,1551.4,1554.3,1184,171.3,229,1600,230,9.68,25.85,22,Process,Temperature High,High,Idle,Warning,79,96.6,99,84.78
2026-07-07 05:16:00,Night,HT2026070708957,1,E250,4.28,4.3,68.86,-1.13,1552.1,1553.1,1591,164.6,233,1300,250,11.52,25.8,0,None,None,None,Running,Healthy,0,99.34,97.37,87.81
2026-07-07 05:17:00,Night,HT2026070708958,2,E350,4.09,4.3,74.15,-0.99,1554.4,1543.4,1087,162.8,184,1500,220,8.85,26.56,0,None,None,None,Running,Warning,60,98.88,98.41,83.57
2026-07-07 05:18:00,Night,HT2026070708959,1,API X60,5.08,4.3,70.36,1.38,1564,1547.4,1008,185.7,237,1500,250,8.72,22.22,0,None,Temperature High,High,Running,Healthy,37,94.83,97.6,93.48
2026-07-07 05:19:00,Night,HT2026070708960,2,E350,4.08,4.3,71.76,-0.88,1551.4,1549,1048,184.1,216,1100,230,11.72,21.69,0,None,None,None,Running,Healthy,53,96.13,99.45,94.28
2026-07-07 05:20:00,Night,HT2026070708961,2,API X60,4.21,4.3,71.03,-0.69,1560,1535.1,1159,154.7,198,1100,200,11.08,20,0,None,None,None,Running,Healthy,5,94.87,96.82,92.13
2026-07-07 05:21:00,Night,HT2026070708962,2,E350,4.52,4.3,73.29,-1.9,1554.6,1540.8,902,170.4,228,1500,230,9.17,26.9,0,None,None,None,Running,Healthy,65,98.44,96.84,80.22
2026-07-07 05:22:00,Night,HT2026070708963,2,E350,4.41,4.3,71,0.73,1563.3,1540.4,993,158.2,218,900,230,9.83,34.97,0,None,None,None,Running,Warning,69,95.25,99.08,83.74
2026-07-07 05:23:00,Night,HT2026070708964,1,API X60,5.12,4.3,70.3,0.63,1553,1548.6,1150,171.3,190,1500,220,9.57,32.9,7,Mechanical,Temperature High,Medium,Idle,Warning,4,97.58,98.31,87.25
2026-07-07 05:24:00,Night,HT2026070708965,2,API X60,4.02,4.3,69.56,-0.21,1555.2,1553.3,1211,171.7,221,1300,220,10.05,29.23,0,None,None,None,Running,Healthy,0,96.94,95.14,93.16
2026-07-07 05:25:00,Night,HT2026070708966,1,SAE1008,5.16,4.3,73.62,1.29,1551.2,1540.1,1152,154.1,226,1500,220,10.99,20.89,7,Electrical,Water Flow Low,Medium,Maintenance,Healthy,5,94.79,99.04,92.31
2026-07-07 05:26:00,Night,HT2026070708967,1,IS2062,4.21,4.3,73.55,0.86,1558.3,1552,1311,185.7,223,1100,250,10.29,29.4,0,None,None,None,Running,Warning,89,95.22,99.38,89.85
2026-07-07 05:27:00,Night,HT2026070708968,1,API X60,5.2,4.3,74.47,0.47,1558,1548.4,1189,168.5,212,1500,230,9.11,21.97,0,None,None,None,Running,Healthy,1,93.4,96.7,87.18
2026-07-07 05:28:00,Night,HT2026070708969,1,SAE1008,3.86,4.3,73.31,-1.06,1561.2,1540.9,1264,162.1,238,1500,220,10.65,20.63,0,None,None,None,Running,Fault,56,98.26,97.53,92.08
2026-07-07 05:29:00,Night,HT2026070708970,1,IS2062,5,4.3,70.86,1.39,1546.9,1538.2,941,174.6,233,1300,200,9.37,29.82,0,None,Mold Level High,Medium,Running,Healthy,50,91.15,98.34,90.03
2026-07-07 05:30:00,Night,HT2026070708971,2,E250,5.08,4.3,71.49,-0.41,1562.4,1539.9,1230,158.7,190,1600,200,10.18,29.52,0,None,None,None,Running,Healthy,73,91.47,98.18,80.4
2026-07-07 05:31:00,Night,HT2026070708972,1,API X60,3.99,4.3,70.68,1.87,1546.2,1543.9,1102,158.2,200,1600,200,9.31,19.88,1,Hydraulic,Hydraulic Pressure Low,Low,Idle,Fault,23,98.09,97.59,82.3
2026-07-07 05:32:00,Night,HT2026070708973,1,IS2062,4.77,4.3,72.06,1.17,1547.3,1539.7,970,184.9,192,1500,200,9.76,34.78,0,None,None,None,Running,Healthy,87,96.62,98.45,91.75
2026-07-07 05:33:00,Night,HT2026070708974,2,API X60,3.92,4.3,68.77,1.43,1549.8,1536.4,959,181.3,237,1500,250,8.46,26.54,0,None,None,None,Running,Healthy,17,96.01,96.75,88.67
2026-07-07 05:34:00,Night,HT2026070708975,1,API X60,3.86,4.3,71.96,1.8,1551.2,1537.7,1092,179.8,184,900,200,10.57,25.44,0,None,None,None,Running,Fault,18,99.23,96.78,90.57
2026-07-07 05:35:00,Night,HT2026070708976,1,E250,4.74,4.3,71.77,1.96,1553.6,1540.8,1289,176.8,201,1600,200,8.61,20.59,1,Hydraulic,Temperature High,High,Fault,Healthy,79,99.53,99.21,80.25
2026-07-07 05:36:00,Night,HT2026070708977,2,SAE1008,3.96,4.3,74.86,-0.73,1554.2,1543.3,1547,156.6,220,900,230,9.28,23.55,0,None,None,None,Running,Fault,4,97.99,96.04,81.29
2026-07-07 05:37:00,Night,HT2026070708978,1,IS2062,4.87,4.3,69.64,1.23,1560.9,1549.8,1115,157,206,1300,200,9.06,20.83,0,None,None,None,Running,Healthy,45,91.93,95.21,87.2
2026-07-07 05:38:00,Night,HT2026070708979,1,API X60,3.92,4.3,74.68,1.85,1556.8,1549.8,1267,175.1,193,900,230,11.79,20.07,0,None,None,None,Running,Warning,39,94.51,99.04,88.04
2026-07-07 05:39:00,Night,HT2026070708980,2,IS2062,4.17,4.3,70.46,1.6,1551.7,1536.2,1199,187.3,195,1600,230,11.92,28.34,0,None,None,None,Running,Healthy,32,99.66,96.31,81.02
2026-07-07 05:40:00,Night,HT2026070708981,1,E350,5.18,4.3,68.41,2,1548,1537.5,1478,186.2,225,1600,200,10.81,28.2,0,None,None,None,Running,Healthy,96,91.62,98.86,81.87
2026-07-07 05:41:00,Night,HT2026070708982,1,API X60,3.95,4.3,68.04,-1.75,1556.6,1537.3,998,164.8,220,1300,250,9.06,25.56,0,None,None,None,Running,Healthy,92,97.79,96.9,91.71
2026-07-07 05:42:00,Night,HT2026070708983,2,SAE1008,4.42,4.3,74.42,1.71,1545.2,1536.4,1502,183.9,226,1100,220,11.47,30.17,0,None,None,None,Running,Warning,17,95.06,95.23,80.29
2026-07-07 05:43:00,Night,HT2026070708984,1,IS2062,4.15,4.3,73.68,-1.76,1551.8,1546.6,1286,153,227,900,250,10.92,25.65,0,None,Temperature High,High,Running,Fault,49,98.67,96.05,93.31
2026-07-07 05:44:00,Night,HT2026070708985,2,SAE1008,4.96,4.3,68.8,1.99,1552.2,1546,1290,167.5,211,1500,250,10.52,28.26,0,None,None,None,Running,Fault,89,97.31,99.13,84.64
2026-07-07 05:45:00,Night,HT2026070708986,2,SAE1008,4.83,4.3,74.13,1.09,1549.8,1538,1188,177.6,204,900,250,9.34,29.49,11,Planned,Water Flow Low,Low,Idle,Fault,48,99.74,96.44,86.44
2026-07-07 05:46:00,Night,HT2026070708987,2,E350,4.44,4.3,69.39,-1.37,1557.5,1538.4,1587,170.2,196,1300,220,8.82,20.76,0,None,None,None,Running,Fault,88,96.61,95.63,82.66
2026-07-07 05:47:00,Night,HT2026070708988,2,E350,4.07,4.3,68.52,-1.75,1554.4,1542,1133,185.7,202,900,230,11.64,21.9,0,None,Hydraulic Pressure Low,High,Running,Fault,30,97.37,98.98,93.44
2026-07-07 05:48:00,Night,HT2026070708989,2,IS2062,4.33,4.3,71.13,1.12,1551.7,1537.2,1142,154.5,232,1100,200,10.32,32.99,0,None,None,None,Running,Fault,24,91.06,95.58,92.91
2026-07-07 05:49:00,Night,HT2026070708990,2,E250,4.6,4.3,69.49,-0.1,1562.2,1545.2,1558,163.4,208,1500,200,9.37,19.33,29,Planned,Temperature High,High,Idle,Warning,92,99.92,98.17,84.06
2026-07-07 05:50:00,Night,HT2026070708991,1,API X60,4.75,4.3,72.37,1.95,1552.4,1543.8,988,168.7,213,1500,200,9.15,20.45,0,None,None,None,Running,Fault,3,96.4,98.07,91.26
2026-07-07 05:51:00,Night,HT2026070708992,2,E350,4.9,4.3,73.02,-1.89,1564.7,1540.4,1174,164.7,188,1100,200,11.74,32.97,0,None,None,None,Running,Healthy,2,93.99,97.73,81.48
2026-07-07 05:52:00,Night,HT2026070708993,1,E350,4.77,4.3,69.51,-1.82,1555.7,1541.7,1241,162.3,202,1100,250,9.5,28.91,0,None,None,None,Running,Warning,23,92.99,98.14,85.21
2026-07-07 05:53:00,Night,HT2026070708994,1,API X60,4.7,4.3,73.84,1.96,1545.3,1539.3,938,170.2,187,1600,230,10.71,27.89,0,None,None,None,Running,Healthy,41,93.38,96.64,92.58
2026-07-07 05:54:00,Night,HT2026070708995,2,E350,4.82,4.3,70.81,-1.05,1560.9,1552.3,1476,163.8,183,1100,200,11.87,22.17,0,None,None,None,Running,Warning,47,99.66,98.68,91.05
2026-07-07 05:55:00,Night,HT2026070708996,2,API X60,4.04,4.3,70.46,-0.55,1563.5,1542.1,1085,159.5,203,1100,250,11.13,33.41,0,None,None,None,Running,Warning,45,98.68,98.92,90.82
2026-07-07 05:56:00,Night,HT2026070708997,2,SAE1008,5.02,4.3,68.87,1.54,1551.9,1552.6,1057,175.6,195,1100,230,8.39,32.16,0,None,None,None,Running,Healthy,3,97.88,95.67,88.74
2026-07-07 05:57:00,Night,HT2026070708998,1,API X60,4.74,4.3,70.78,-0.88,1552.5,1554.3,1460,187.9,227,900,220,10.12,24.21,0,None,None,None,Running,Warning,9,91.42,96.4,90.24
2026-07-07 05:58:00,Night,HT2026070708999,2,SAE1008,4.89,4.3,68.52,-1.81,1555.2,1542.1,1151,182.5,212,900,220,9.25,23.48,0,None,None,None,Running,Warning,23,98.2,97.5,84.25
2026-07-07 05:59:00,Night,HT2026070709000,2,E350,4.12,4.3,71.06,0.29,1547.4,1552.2,1401,153.2,189,1100,220,11.49,31.22,0,None,Hydraulic Pressure Low,High,Running,Warning,65,98.07,96.81,85.09
2026-07-07 06:00:00,Morning,HT2026070709001,1,API X60,4.49,4.3,70.37,-0.24,1549.2,1535.5,1060,155.6,212,1100,230,11.27,31.98,0,None,None,None,Running,Warning,65,97.33,96.41,85.75
2026-07-07 06:01:00,Morning,HT2026070709002,2,API X60,4.43,4.3,74.47,-1.15,1546.2,1542.6,988,180.1,182,1100,220,8.29,32.67,0,None,None,None,Running,Healthy,83,97.23,97.05,81.59
2026-07-07 06:02:00,Morning,HT2026070709003,2,API X60,4,4.3,74.01,0.57,1548.3,1553.5,1580,185.2,182,1600,230,8.56,22.32,0,None,None,None,Running,Warning,74,93.93,97.2,89.44
2026-07-07 06:03:00,Morning,HT2026070709004,1,API X60,5.01,4.3,68.23,1.79,1553.6,1543.9,1432,183.6,221,900,250,8.98,19.92,0,None,None,None,Running,Warning,75,93.96,96.26,87.46
2026-07-07 06:04:00,Morning,HT2026070709005,1,SAE1008,5.02,4.3,70.39,0.73,1553.6,1548.6,1237,187,238,1300,220,8.32,34.39,0,None,None,None,Running,Healthy,92,94.19,97.9,92.44
2026-07-07 06:05:00,Morning,HT2026070709006,2,E250,5.07,4.3,73.45,1.79,1556.3,1536.5,1307,168.7,226,1500,220,8.84,33.95,0,None,None,None,Running,Fault,89,91.36,98.76,89.79
2026-07-07 06:06:00,Morning,HT2026070709007,2,E250,4.76,4.3,73.09,-1.61,1559.3,1539.6,1503,189.5,231,1100,220,9.48,25.25,0,None,None,None,Running,Fault,4,93.72,96.62,89.17
2026-07-07 06:07:00,Morning,HT2026070709008,1,E350,4.96,4.3,73.44,-1.56,1562.5,1535.3,1289,177.6,238,1300,220,8.93,33.1,0,None,None,None,Running,Warning,69,99.5,98.68,94.65
2026-07-07 06:08:00,Morning,HT2026070709009,2,E350,3.98,4.3,72.06,0.22,1554.3,1552.7,929,186.6,220,900,220,10.26,31.38,6,Process,Water Flow Low,Medium,Maintenance,Healthy,17,90.06,97.48,93.57
2026-07-07 06:09:00,Morning,HT2026070709010,1,E350,4.98,4.3,74.61,-0.83,1563.5,1552.6,982,176.6,202,1500,250,9.35,18.63,0,None,Hydraulic Pressure Low,Low,Running,Healthy,71,98.5,97.37,89.13
2026-07-07 06:10:00,Morning,HT2026070709011,1,API X60,4.45,4.3,68.06,0.17,1554.8,1549,1189,176,203,1300,250,9.3,26.28,0,None,Mold Level Low,Medium,Running,Warning,1,99.83,98.85,88.65
2026-07-07 06:11:00,Morning,HT2026070709012,2,API X60,4.46,4.3,70.9,-0.5,1550,1540.1,1085,181.4,240,1600,220,11.44,22.13,0,None,None,None,Running,Fault,48,96.44,97.22,90.17
2026-07-07 06:12:00,Morning,HT2026070709013,1,API X60,4.35,4.3,73.39,-1.21,1553.9,1536.1,1375,165.6,231,1300,230,9.35,22.02,0,None,None,None,Running,Healthy,58,96.25,95.86,80.94
2026-07-07 06:13:00,Morning,HT2026070709014,1,SAE1008,4.48,4.3,74.03,-0.92,1556.4,1542.2,1539,159.1,196,1100,220,11.66,24.3,0,None,None,None,Running,Fault,75,94.11,97.36,89.87
2026-07-07 06:14:00,Morning,HT2026070709015,2,E250,5.13,4.3,70.01,-2,1545.2,1551.4,1094,179.7,227,1300,220,10.44,22.33,0,None,Hydraulic Pressure Low,Medium,Running,Healthy,69,99.23,95.55,84.72
2026-07-07 06:15:00,Morning,HT2026070709016,2,E250,5.09,4.3,74.74,-1.86,1551,1539.8,928,155,239,1300,200,11.74,34,0,None,None,None,Running,Warning,88,96.03,99.15,93.63
2026-07-07 06:16:00,Morning,HT2026070709017,2,E350,4.96,4.3,72.28,0.29,1551.5,1554.7,951,174.7,184,1100,250,8.99,20.52,0,None,None,None,Running,Fault,37,98.71,96.74,83.38
2026-07-07 06:17:00,Morning,HT2026070709018,2,API X60,5.02,4.3,73,0.61,1557.4,1537,1015,155.4,203,900,220,10.26,31.03,0,None,None,None,Running,Warning,43,93.14,96.69,87.58
2026-07-07 06:18:00,Morning,HT2026070709019,1,IS2062,4.33,4.3,73.28,0.97,1562.7,1539.6,1237,167.5,235,1100,220,10.02,27.5,0,None,None,None,Running,Healthy,64,91.03,96.57,85.29
2026-07-07 06:19:00,Morning,HT2026070709020,1,E250,4.11,4.3,71.42,-1.88,1549.1,1555,1339,161.4,230,1100,220,10.4,21.56,0,None,None,None,Running,Warning,26,91.02,98.52,88.24
2026-07-07 06:20:00,Morning,HT2026070709021,1,API X60,3.97,4.3,73.38,-0.12,1560.7,1542.9,1364,183.8,218,1300,250,11.82,20.76,26,Planned,Speed Drop,High,Idle,Fault,77,90.04,95.99,89.29
2026-07-07 06:21:00,Morning,HT2026070709022,2,IS2062,4.69,4.3,72.45,-0.54,1561.5,1549.8,1078,152.6,198,1300,220,9.05,23.25,0,None,Speed Drop,Medium,Running,Healthy,98,92.06,99.18,86.09
2026-07-07 06:22:00,Morning,HT2026070709023,1,E350,3.84,4.3,69.89,-1.29,1549.7,1551.7,1386,159.5,198,1300,200,9.13,27.5,0,None,None,None,Running,Fault,27,90.9,95.29,93.82
2026-07-07 06:23:00,Morning,HT2026070709024,1,IS2062,5.12,4.3,74.59,-1.24,1553.3,1554.7,1351,162.3,209,1300,220,11.14,32.86,0,None,None,None,Running,Warning,55,95.25,95.42,81.95
2026-07-07 06:24:00,Morning,HT2026070709025,1,API X60,3.92,4.3,71.92,1.51,1547.4,1541.2,1485,153.3,236,1500,230,11.01,20.88,0,None,None,None,Running,Healthy,59,93.69,99.06,90.95
2026-07-07 06:25:00,Morning,HT2026070709026,2,API X60,5.02,4.3,73.7,-1.55,1547.8,1547.2,1448,170.9,208,1600,220,9.59,24.11,0,None,None,None,Running,Healthy,74,99.2,95.71,90.54
2026-07-07 06:26:00,Morning,HT2026070709027,2,E250,4.16,4.3,69.1,1.7,1558.7,1553.2,1274,170.6,209,900,230,11.24,24.77,0,None,None,None,Running,Fault,63,97.62,95.72,85.18
2026-07-07 06:27:00,Morning,HT2026070709028,2,E350,4.06,4.3,74.65,0.07,1562.1,1545.1,1328,153.7,203,1100,230,9.97,24.99,0,None,None,None,Running,Healthy,34,96.2,98.31,94.07
2026-07-07 06:28:00,Morning,HT2026070709029,1,E250,4.77,4.3,73.4,0.05,1563.2,1542.9,1566,151.3,204,1300,200,11.19,24.13,22,Electrical,Water Flow Low,Medium,Maintenance,Warning,22,92.21,98.54,84.23
